Output (S),Ia,Ib,Ic,Va,Vb,Vc,,
1,-866.0739657,-43.92391066,-9.88324278,-0.003546189,0.299531292,-0.295985102,,
1,-863.7180076,-43.04652083,-10.65077412,-0.009557432,0.307767461,-0.298210029,,
1,-861.1489333,-42.15850977,-11.41567734,-0.015566385,0.31592763,-0.300361244,,
1,-858.3673768,-41.26009655,-12.17776385,-0.021571427,0.324009911,-0.302438484,,
1,-855.3740247,-40.35150287,-12.93684548,-0.027571215,0.332012185,-0.30444097,,
1,-852.1696156,-39.43295291,-13.69273508,-0.03356413,0.339932603,-0.306368473,,
1,-848.7549405,-38.50467329,-14.44524601,-0.039548832,0.347769085,-0.308220253,,
1,-845.1308419,-37.56689308,-15.19419273,-0.045523705,0.355519822,-0.309996118,,
1,-841.2982145,-36.61984365,-15.93939033,-0.051487414,0.363182779,-0.311695364,,
1,-837.2580039,-35.66375868,-16.68065508,-0.057438349,0.370756187,-0.313317837,,
1,-833.0112072,-34.69887409,-17.41780396,-0.063375181,0.378238055,-0.314862874,,
1,-828.5588724,-33.72542793,-18.15065522,-0.069296306,0.38562666,-0.316330354,,
1,-823.9020983,-32.7436604,-18.87902791,-0.075200401,0.392920056,-0.317719655,,
1,-819.0420339,-31.75381372,-19.60274245,-0.081085871,0.400116566,-0.319030694,,
1,-813.9798786,-30.75613214,-20.32162013,-0.086951403,0.407214292,-0.320262889,,
1,-808.7168815,-29.75086181,-21.03548372,-0.092795411,0.414211605,-0.321416194,,
1,-803.2543414,-28.73825078,-21.74415695,-0.098616591,0.421106657,-0.322490066,,
1,-797.5936062,-27.71854888,-22.44746511,-0.104413369,0.427897867,-0.323484498,,
1,-791.7360727,-26.69200772,-23.14523453,-0.110184452,0.43458344,-0.324398988,,
1,-785.6831864,-25.65888059,-23.83729319,-0.11592828,0.441161846,-0.325233566,,
1,-779.436441,-24.61942241,-24.5234702,-0.121643572,0.447631342,-0.325987771,,
1,-772.9973776,-23.57388964,-25.20359639,-0.127328781,0.453990452,-0.326661671,,
1,-766.3675855,-22.52254025,-25.87750383,-0.13298264,0.460237486,-0.327254846,,
1,-759.5487002,-21.46563366,-26.54502636,-0.13860362,0.466371024,-0.327767404,,
1,-752.5424047,-20.40343063,-27.20599917,-0.144190467,0.472389432,-0.328198965,,
1,-745.3504275,-19.33619326,-27.86025929,-0.14974167,0.478291344,-0.328549674,,
1,-737.9745433,-18.26418486,-28.50764516,-0.155255992,0.484075186,-0.328819193,,
1,-730.4165722,-17.18766995,-29.14799719,-0.16073194,0.489739648,-0.329007708,,
1,-722.6783792,-16.10691413,-29.78115725,-0.166168295,0.495283216,-0.329114921,,
1,-714.7618734,-15.02218408,-30.40696924,-0.171563583,0.500704638,-0.329141055,,
1,-706.6690085,-13.93374743,-31.02527864,-0.176916606,0.506002461,-0.329085855,,
1,-698.4017812,-12.84187274,-31.63593302,-0.182225911,0.511175494,-0.328949583,,
1,-689.9622316,-11.74682942,-32.23878158,-0.187490319,0.516222344,-0.328732024,,
1,-681.352442,-10.64888766,-32.8336757,-0.192708401,0.521141881,-0.32843348,,
1,-672.574537,-9.548318354,-33.42046848,-0.197878998,0.525932777,-0.328053778,,
1,-663.6306822,-8.445393061,-33.99901527,-0.203000707,0.530593964,-0.327593257,,
1,-654.5230848,-7.340383904,-34.56917319,-0.208072392,0.535124178,-0.327051786,,
1,-645.2539919,-6.233563536,-35.13080168,-0.213092673,0.539522415,-0.326429742,,
1,-635.8256906,-5.125205042,-35.68376207,-0.21806044,0.543787476,-0.325727036,,
1,-626.2405072,-4.015581903,-36.22791802,-0.222974338,0.547918422,-0.324944084,,
1,-616.500807,-2.904967897,-36.76313517,-0.227833285,0.551914121,-0.324080836,,
1,-606.608993,-1.793637058,-37.28928158,-0.232635952,0.5557737,-0.323137748,,
1,-596.5675062,-0.681863588,-37.8062273,-0.237381283,0.559496094,-0.322114811,,
1,-586.378824,0.430078192,-38.31384492,-0.242067979,0.563080497,-0.321012518,,
1,-576.0454605,1.541913932,-38.81200907,-0.246695012,0.566525912,-0.3198309,,
1,-565.5699654,2.653369294,-39.30059696,-0.251261112,0.569831601,-0.31857049,,
1,-554.9549235,3.76417005,-39.77948791,-0.255765279,0.572996637,-0.317231358,,
1,-544.2029538,4.874042118,-40.24856388,-0.260206276,0.576020351,-0.315814074,,
1,-533.3167095,5.98271166,-40.70770903,-0.264583134,0.578901884,-0.31431875,,
1,-522.2988764,7.089905119,-41.15681018,-0.268894646,0.581640638,-0.312745992,,
1,-511.1521733,8.195349319,-41.59575641,-0.273139874,0.584235825,-0.311095951,,
1,-499.8793505,9.298771499,-42.02443953,-0.277317646,0.586686915,-0.30936927,,
1,-488.4831894,10.39989941,-42.44275366,-0.281427055,0.588993195,-0.30756614,,
1,-476.9665018,11.49846136,-42.8505957,-0.285466964,0.591154204,-0.30568724,,
1,-465.3321297,12.5941863,-43.24786491,-0.289436499,0.5931693,-0.303732802,,
1,-453.5829433,13.68680386,-43.63446339,-0.293334557,0.595038095,-0.301703538,,
1,-441.721842,14.77604447,-44.01029563,-0.2971603,0.596760019,-0.299599719,,
1,-429.7517522,15.86163936,-44.37526902,-0.300912662,0.598334755,-0.297422094,,
1,-417.6756275,16.94332069,-44.7292934,-0.304590838,0.599761808,-0.29517097,,
1,-405.4964474,18.02082155,-45.07228152,-0.308193799,0.601040931,-0.292847133,,
1,-393.2172171,19.0938761,-45.40414865,-0.311720778,0.602171704,-0.290450926,,
1,-380.8409664,20.16221957,-45.72481303,-0.315170783,0.603153953,-0.28798317,,
1,-368.370749,21.22558837,-46.03419541,-0.318543084,0.603987329,-0.285444245,,
1,-355.8096416,22.28372011,-46.33221958,-0.321836729,0.604671734,-0.282835005,,
1,-343.1607438,23.33635374,-46.61881189,-0.325051025,0.605206892,-0.280155868,,
1,-330.4271764,24.3832295,-46.89390175,-0.328185058,0.605592777,-0.27740772,,
1,-317.6120814,25.42408912,-47.15742117,-0.331238176,0.605829189,-0.274591013,,
1,-304.7186206,26.45867576,-47.40930524,-0.334209505,0.605916174,-0.271706669,,
1,-291.7499755,27.48673417,-47.64949171,-0.337098432,0.605853606,-0.268755174,,
1,-278.7093459,28.50801067,-47.87792142,-0.339904125,0.605641604,-0.26573748,,
1,-265.5999493,29.5222533,-48.0945379,-0.34262601,0.605280118,-0.262654108,,
1,-252.4250204,30.52921178,-48.29928782,-0.345263297,0.60476934,-0.259506043,,
1,-239.18781,31.52863768,-48.49212054,-0.347815454,0.604109292,-0.256293838,,
1,-225.8915842,32.5202844,-48.67298861,-0.350281734,0.603300241,-0.253018507,,
1,-212.5396236,33.50390726,-48.84184728,-0.352661644,0.602342283,-0.249680639,,
1,-199.1352227,34.47926357,-48.998655,-0.354954482,0.601235757,-0.246281276,,
1,-185.6816889,35.44611267,-49.14337298,-0.357159797,0.599980835,-0.242821038,,
1,-172.1823417,36.40421601,-49.27596562,-0.359276929,0.598577927,-0.239300997,,
1,-158.6405118,37.35333718,-49.39640009,-0.361305473,0.597027278,-0.235721805,,
1,-145.0595406,38.29324201,-49.50464678,-0.363244812,0.595329372,-0.232084561,,
1,-131.4427789,39.22369859,-49.60067889,-0.365094582,0.593484528,-0.228389946,,
1,-117.7935866,40.14447733,-49.68447283,-0.366854212,0.5914933,-0.224639088,,
1,-104.1153315,41.05535106,-49.75600781,-0.368523383,0.58935608,-0.220832696,,
1,-90.41138834,41.95609501,-49.8152663,-0.370101569,0.587073495,-0.216971925,,
1,-76.68513857,42.84648697,-49.86223356,-0.371588494,0.584646008,-0.213057514,,
1,-62.93996887,43.72630721,-49.89689811,-0.372983678,0.582074319,-0.209090641,,
1,-49.17927077,44.59533868,-49.9192513,-0.374286889,0.579358962,-0.205072073,,
1,-35.40643945,45.45336693,-49.92928772,-0.375497694,0.576500706,-0.201003012,,
1,-21.62487328,46.30018028,-49.92700478,-0.376615906,0.573500158,-0.196884253,,
1,-7.837972585,47.13556976,-49.91240316,-0.377641136,0.570358157,-0.192717021,,
1,5.950860794,47.95932928,-49.88548635,-0.378573245,0.567075379,-0.188502134,,
1,19.73822475,48.77125557,-49.8462611,-0.37941189,0.563652733,-0.184240843,,
1,33.52071731,49.57114831,-49.79473699,-0.380156976,0.560090965,-0.17993399,,
1,47.29493795,50.35881013,-49.73092683,-0.380808207,0.556391052,-0.175582845,,
1,61.05748795,51.13404669,-49.65484626,-0.381365534,0.552553809,-0.171188275,,
1,74.80497168,51.8966667,-49.56651417,-0.38182871,0.54858028,-0.166751571,,
1,88.53399703,52.64648202,-49.46595223,-0.382197729,0.544471349,-0.162273621,,
1,102.2411766,53.38330761,-49.35318538,-0.382472391,0.540228126,-0.157755736,,
1,115.9231284,54.1069617,-49.22824132,-0.382652737,0.535851562,-0.153198825,,
1,129.5764764,54.81726571,-49.09115099,-0.382738615,0.531342832,-0.148604217,,
1,143.197852,55.51404441,-48.94194811,-0.382730111,0.526702954,-0.143972843,,
1,156.7838942,56.19712586,-48.78066961,-0.38262712,0.521933167,-0.139306047,,
1,170.3312509,56.86634153,-48.60735516,-0.382429774,0.517034554,-0.134604779,,
1,183.8365794,57.52152629,-48.42204765,-0.382138015,0.512008417,-0.129870402,,
1,197.2965475,58.1625185,-48.22479268,-0.381752023,0.506855903,-0.12510388,,
1,210.7078341,58.78915998,-48.01563902,-0.381271784,0.501578376,-0.120306592,,
1,224.0671302,59.40129613,-47.79463819,-0.380697525,0.496177046,-0.115479521,,
1,237.3711395,59.99877592,-47.56184482,-0.380029281,0.490653338,-0.110624058,,
1,250.6165794,60.58145192,-47.31731624,-0.379267322,0.485008523,-0.1057412,,
1,263.8001819,61.14918036,-47.06111288,-0.378411732,0.479244085,-0.100832353,,
1,276.918694,61.70182117,-46.79329787,-0.377462826,0.473361355,-0.095898529,,
1,289.9688789,62.23923799,-46.51393737,-0.376420733,0.467361876,-0.090941142,,
1,302.9475167,62.76129822,-46.22310023,-0.375285817,0.461247036,-0.085961219,,
1,315.8514051,63.26787305,-45.92085829,-0.374058251,0.455018437,-0.080960186,,
1,328.6773602,63.75883749,-45.60728604,-0.372738443,0.448677522,-0.075939079,,
1,341.4222174,64.2340704,-45.28246095,-0.371326615,0.442225949,-0.070899334,,
1,354.082832,64.69345452,-44.94646305,-0.369823219,0.435665218,-0.065841999,,
1,366.6560803,65.1368765,-44.59937536,-0.368228522,0.428997038,-0.060768516,,
1,379.1388599,65.56422695,-44.2412834,-0.366543022,0.422222965,-0.055679943,,
1,391.528091,65.97540041,-43.87227565,-0.36476703,0.415344759,-0.05057773,,
1,403.8207166,66.37029544,-43.49244303,-0.362901088,0.408364029,-0.045462941,,
1,416.0137037,66.74881459,-43.10187938,-0.360945553,0.401282585,-0.040337032,,
1,428.1040438,67.11086448,-42.70068096,-0.358901012,0.394102086,-0.035201075,,
1,440.0887539,67.45635577,-42.28894686,-0.356767865,0.386824394,-0.030056529,,
1,451.9648768,67.78520323,-41.86677856,-0.354546741,0.379451213,-0.024904472,,
1,463.7294824,68.0973257,-41.43428034,-0.352238087,0.371984453,-0.019746366,,
1,475.3796677,68.39264618,-40.9915588,-0.349842573,0.364425867,-0.014583294,,
1,486.9125584,68.67109181,-40.53872328,-0.34736069,0.356777409,-0.009416719,,
1,498.3253088,68.93259387,-40.07588541,-0.34479315,0.349040877,-0.004247727,,
1,509.6151031,69.17708785,-39.60315949,-0.342140487,0.341218269,0.000922218,,
1,520.7791555,69.40451343,-39.12066206,-0.339403455,0.333311426,0.006092029,,
1,531.8147117,69.61481448,-38.62851227,-0.33658263,0.325322387,0.011260243,,
1,542.7190485,69.80793912,-38.12683144,-0.333678808,0.317253036,0.016425771,,
1,553.4894756,69.9838397,-37.61574347,-0.330692605,0.309105452,0.021587153,,
1,564.1233356,70.14247281,-37.09537435,-0.327624857,0.300881557,0.0267433,,
1,574.6180046,70.28379932,-36.56585258,-0.324476223,0.292583467,0.031892756,,
1,584.9708933,70.40778436,-36.02730871,-0.321247577,0.284213143,0.037034434,,
1,595.1794472,70.51439733,-35.47987571,-0.317939619,0.275772737,0.042166882,,
1,605.2411474,70.60361193,-34.92368857,-0.314553263,0.267264246,0.047289017,,
1,615.1535116,70.67540614,-34.3588846,-0.311089245,0.258689853,0.052399392,,
1,624.9140938,70.72976226,-33.78560308,-0.307548519,0.25005159,0.057496929,,
1,634.5204858,70.76666686,-33.20398553,-0.303931861,0.241351674,0.062580188,,
1,643.9703174,70.78611085,-32.61417538,-0.30024026,0.232592165,0.067648095,,
1,653.2612569,70.78808942,-32.01631825,-0.29647453,0.223775309,0.072699221,,
1,662.3910119,70.7726021,-31.41056156,-0.292635698,0.214903199,0.077732499,,
1,671.3573299,70.73965268,-30.79705485,-0.288724613,0.205978106,0.082746507,,
1,680.1579984,70.68924932,-30.17594941,-0.284742336,0.197002149,0.087740187,,
1,688.7908461,70.62140444,-29.54739859,-0.280689756,0.187977627,0.092712129,,
1,697.2537429,70.53613479,-28.91155737,-0.276567966,0.178906682,0.097661284,,
1,705.5446007,70.43346139,-28.26858273,-0.272377889,0.169791636,0.102586253,,
1,713.6613738,70.31340959,-27.61863323,-0.268120654,0.160634656,0.107485998,,
1,721.6020597,70.17600901,-26.96186932,-0.263797216,0.151438082,0.112359134,,
1,729.3646989,70.02129354,-26.29845296,-0.259408737,0.142204103,0.117204634,,
1,736.9473762,69.84930137,-25.62854793,-0.254956205,0.132935077,0.122021128,,
1,744.3482207,69.66007492,-24.95231942,-0.250440812,0.123633211,0.126807601,,
1,751.5654063,69.45366088,-24.26993438,-0.24586358,0.114300881,0.131562698,,
1,758.5971523,69.23011019,-23.58156108,-0.24122573,0.104940309,0.136285421,,
1,765.4417237,68.98947801,-22.88736946,-0.236528314,0.095553884,0.14097443,,
1,772.0974316,68.73182369,-22.18753071,-0.231772585,0.086143843,0.145628742,,
1,778.562634,68.45721083,-21.4822176,-0.226959622,0.076712587,0.150247034,,
1,784.8357355,68.16570716,-20.77160406,-0.222090705,0.067262364,0.154828341,,
1,790.9151885,67.85738463,-20.05586551,-0.217166945,0.057795584,0.15937136,,
1,796.7994927,67.53231929,-19.33517847,-0.212189646,0.048314505,0.163875142,,
1,802.4871966,67.19059136,-18.60972084,-0.207159947,0.038821544,0.168338403,,
1,807.9768965,66.83228515,-17.87967153,-0.20207918,0.029318965,0.172760215,,
1,813.2672381,66.45748907,-17.14521075,-0.196948506,0.019809192,0.177139314,,
1,818.356916,66.0662956,-16.40651965,-0.191769282,0.010294491,0.181474791,,
1,823.2446744,65.65880124,-15.66378055,-0.186542697,0.00077729,0.185765407,,
1,827.9293073,65.23510656,-14.91717665,-0.18127013,-0.008740142,0.190010272,,
1,832.4096589,64.79531608,-14.16689223,-0.175952791,-0.018255379,0.19420817,,
1,836.6846237,64.33953832,-13.41311233,-0.170592083,-0.02776615,0.198358233,,
1,840.7531469,63.86788574,-12.65602303,-0.165189238,-0.037270032,0.20245927,,
1,844.6142246,63.3804747,-11.89581103,-0.159745679,-0.046764756,0.206510435,,
1,848.2669043,62.87742548,-11.132664,-0.154262661,-0.056247903,0.210510564,,
1,851.7102845,62.35886218,-10.36677014,-0.148741624,-0.065717211,0.214458834,,
1,854.9435158,61.82491276,-9.598318516,-0.143183842,-0.075170265,0.218354107,,
1,857.9658004,61.27570896,-8.827498644,-0.137590775,-0.084604811,0.222195586,,
1,860.7763926,60.71138629,-8.054500794,-0.131963716,-0.094018443,0.225982159,,
1,863.3745988,60.13208398,-7.279515611,-0.126304139,-0.103408916,0.229713055,,
1,865.7597781,59.53794498,-6.502734394,-0.120613355,-0.112773836,0.23338719,,
1,867.9313418,58.92911587,-5.724348719,-0.114892854,-0.122110968,0.237003822,,
1,869.8887543,58.30574687,-4.944550724,-0.10914396,-0.131417934,0.240561895,,
1,871.6315325,57.6679918,-4.16353273,-0.10336818,-0.140692512,0.244060692,,
1,873.1592465,57.016008,-3.381487524,-0.097566852,-0.149932339,0.247499191,,
1,874.4715192,56.34995635,-2.598607982,-0.091741492,-0.15913521,0.250876702,,
1,875.568027,55.67000118,-1.815087349,-0.085893453,-0.168298779,0.254192232,,
1,876.4484992,54.97631026,-1.031118868,-0.080024264,-0.17742086,0.257445124,,
1,877.1127186,54.26905476,-0.246896049,-0.074135286,-0.186499128,0.260634414,,
1,877.5605213,53.54840916,0.537387689,-0.068228059,-0.195531417,0.263759476,,
1,877.7917969,52.81455129,1.32153876,-0.062303954,-0.204515425,0.266819379,,
1,877.8064882,52.06766221,2.105363762,-0.056364518,-0.213449008,0.269813527,,
1,877.6045916,51.3079262,2.888669221,-0.050411133,-0.22232989,0.272741022,,
1,877.186157,50.53553073,3.671261946,-0.04444535,-0.231155951,0.275601302,,
1,876.5512876,49.75066635,4.452948765,-0.038468559,-0.239924942,0.278393501,,
1,875.70014,48.95352674,5.233536888,-0.032482318,-0.248634771,0.281117089,,
1,874.6329242,48.14430856,6.012833637,-0.026488019,-0.257283217,0.283771236,,
1,873.3499036,47.32321149,6.79064681,-0.020487226,-0.265868218,0.286355445,,
1,871.8513947,46.49043811,7.566784417,-0.014481337,-0.274387584,0.288868921,,
1,870.1377672,45.6461939,8.341055033,-0.008471914,-0.282839285,0.2913112,,
1,868.209444,44.79068717,9.113267543,-0.00246036,-0.291221164,0.293681524,,
1,866.0669008,43.924129,9.88323149,0.003551761,-0.299531225,0.295979463,,
1,863.7106663,43.04673319,10.65075682,0.009563048,-0.307767344,0.298204297,,
1,861.1413219,42.15871624,11.41565424,0.015571934,-0.315927562,0.300355628,,
1,858.3595014,41.26029724,12.17773494,0.02157702,-0.324009795,0.302432775,,
1,855.3658913,40.35169787,12.93681096,0.027576742,-0.332012118,0.304435376,,
1,852.1612301,39.43314232,13.69269494,0.033569701,-0.339932487,0.306362786,,
1,848.7463087,38.50485722,14.44520046,0.039554337,-0.347769017,0.30821468,,
1,845.1219695,37.5670716,15.19414176,0.045529255,-0.355519706,0.309990451,,
1,841.2891068,36.62001687,15.93933413,0.0514929,-0.363182711,0.311689811,,
1,837.2486663,35.66392668,16.68059364,0.05744388,-0.370756071,0.313312191,,
1,833.0016449,34.69903694,17.41773745,0.063380647,-0.378237987,0.314857339,,
1,828.5490906,33.72558572,18.15058363,0.069301817,-0.385626544,0.316324727,,
1,823.8921019,32.74381321,18.87895141,0.075205849,-0.392919988,0.317714139,,
1,819.0318278,31.75396164,19.60266103,0.081091364,-0.40011645,0.319025085,,
1,813.9694676,30.75627525,20.32153397,0.086956833,-0.407214224,0.32025739,,
1,808.7062703,29.75100019,21.03539281,0.092800887,-0.414211489,0.321410602,,
1,803.2435345,28.73838451,21.74406148,0.098622005,-0.421106589,0.322484584,,
1,797.5826081,27.71867805,22.44736504,0.104418828,-0.427897752,0.323478923,,
1,791.7248877,26.69213241,23.14513006,0.11018985,-0.434583372,0.324393522,,
1,785.6718189,25.65900087,23.83718428,0.115933724,-0.441161731,0.325228007,,
1,779.4248949,24.61953835,24.52335703,0.121648954,-0.447631274,0.325982319,,
1,772.9856573,23.57400131,25.20347894,0.127334209,-0.453990337,0.326656128,,
1,766.3556946,22.52264773,25.87738226,0.132988008,-0.460237418,0.32724941,,
1,759.5366428,21.46573701,26.54490064,0.138609034,-0.466370909,0.327761875,,
1,752.5301845,20.40352993,27.20586947,0.144195822,-0.472389363,0.328193542,,
1,745.3380482,19.33628857,27.86012558,0.14974707,-0.478291229,0.328544159,,
1,737.9620086,18.26427627,28.50750761,0.155261333,-0.484075117,0.328813783,,
1,730.4038856,17.18775751,29.14785577,0.160737327,-0.489739533,0.329002206,,
1,722.6655441,16.10699792,29.78101213,0.166173624,-0.495283147,0.329109523,,
1,714.7488933,15.02226415,30.4068204,0.171568958,-0.500704524,0.329135566,,
1,706.6558867,13.93382386,31.02512623,0.176921923,-0.506002392,0.329080469,,
1,698.3885209,12.84194558,31.635777,0.182231274,-0.51117538,0.328944106,,
1,689.9488359,11.74689874,32.23862211,0.187495624,-0.516222275,0.32872665,,
1,681.338914,10.64895352,32.83351275,0.192713751,-0.521141767,0.328428015,,
1,672.5608796,9.548380814,33.4203022,0.197884293,-0.525932708,0.328048415,,
1,663.6168986,8.445452174,33.99884562,0.203006047,-0.53059385,0.327587803,,
1,654.5091776,7.340439735,34.56900033,0.208077676,-0.535124108,0.327046433,,
1,645.239964,6.233616138,35.13062558,0.213098002,-0.539522301,0.326424299,,
1,635.8115448,5.125254478,35.68358286,0.218065713,-0.543787406,0.325721693,,
1,626.2262462,4.015628225,36.22773569,0.222979658,-0.547918308,0.324938651,,
1,616.4864334,2.905011164,36.76294985,0.227838549,-0.551914052,0.324075503,,
